company_name,credit_code,registration_date,company_type,legal_representative,registered_capital,registered_capital_value,registered_capital_unit,province,city,registration_address,business_scope,is_agriculture,is_manufacturing,company_scale,business_keyword_count,data_quality_score
中 民国 开 文化 发展 有限公司,91110108MA01GHDY2J,2019-01-02,未知类型,姜印加,5000万元人民币,0.0,万元,北京,海淀,北京市 海淀区 中关村 大街 18 号 8 层 01 - 120,组织 文化 艺术交流 活动 ( 不 含 营业性 演出 ) ; 技术 服务 技术转让 技术开发 技术推广 技术咨询 ; 承办 展览 展示 活动 ; 企业 管理 ; 市场 调查 ; 会议 服务 ; 设计 制作 代理 发布 广告 ; 经济 贸易 咨询 ; 企业 策划 ; 翻译 服务 ; 应用软件 服务 ; 软件开发 ; 计算机系统 服务 ; 数据处理 ( 数据处理 中 的 银行卡 中心 PUE 值 在 1.4 以上 的 云 计算 数据中心 除外 ) ; 电脑 ...,否,否,微型,77,6
中清 北苑 ( 北京 ) 教育 科技 有限公司,91110108MA01GHM95K,2019-01-02,未知类型,刘佳,1000万元人民币,0.0,万元,北京,海淀,北京市 海淀区 中关村 大街 甲 28 号 5 层 北侧 5F081 号,教育 咨询 ( 中介 服务 除外 ) ; 经济 贸易 咨询 ; 文化 咨询 ; 体育 咨询 ; 公共关系 服务 ; 会议 服务 ; 工艺美术 设计 ; 电脑 动画设计 ; 企业 策划 设计 ; 设计 制作 代理 发布 广告 ; 市场 调查 ; 企业 管理 ; 企业 管理 咨询 ; 健康 管理 ( 须 经 审批 的 诊疗 活动 除外 ) ; 健康 咨询 ( 须 经 审批 的 诊疗 活动 除外 ) ; 组织 文化 艺术交流 活动 ( 不 含 营业性 演出 ) ; 文艺创作 ; 承办 展览 展示 ...,否,否,微型,91,6
云海 肴 ( 北京 ) 餐饮 管理 有限公司 蒲方路 店,91110106MA01GJ1C13,2019-01-03,未知类型,徐陈晨,0(万元),0.0,万元,北京,丰台,北京市 丰台区 方庄 蒲芳路 9 号 8 号楼 1 层 F1 - A002,"餐饮 管理 ; 销售 食品 ; 餐饮 服务 。 ( 企业 依法 自主 选择 经营项目 , 开展 经营 活动 ; 销售 食品 餐饮 服务 以及 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后 依 批准 的 内容 开展 经营 活动 ; 不得 从事 本市 产业政策 禁止 和 限制 类 项目 的 经营 活动 。 )",否,否,微型,59,6
众泰盈丰 ( 北京 ) 文化 传播 有限公司,91110108MA01GJ4M2D,2019-01-03,未知类型,刘聪,10(万元人民币),0.0,万元,北京,海淀,北京市 海淀区 上 地 信息 路 1 号 1 号楼 3 层 305,组织 文化 艺术交流 活动 不 含 营业性 演出 ； 技术 服务 技术转让 技术开发 技术推广 技术咨询 ； 承办 展览 展示 活动 ； 企业 管理 ； 市场 调查 ； 会议 服务 ； 设计 制作 代理 发布 广告 ； 餐饮 管理 ； 经济 贸易 咨询 ； 企业 策划 ； 翻译 服务 ； 版权 贸易 ； 文艺创作 ； 工艺美术 设计 ； 艺术品 收藏品 鉴定 活动 ； 销售 文化用品 电子产品 计算机软件 及 辅助 设备 卫生用品 食用 农产品 针纺织品 ； 销售 食品 。,否,否,微型,77,6
乐响 生辉 ( 北京 ) 国际 文化 艺术 有限公司,91110105MA01GJG171,2019-01-03,未知类型,程远,1000万元人民币,0.0,万元,北京,朝阳,北京市 朝阳区 北苑 东路 19 号院 4 号楼 29 层 2908,"组织 文化 艺术交流 活动 ( 不 含 演出 ) ; 企业 策划 ; 设计 制作 代理 发布 广告 ; 企业 管理 咨询 ; 会议 及 展览 服务 ; 礼仪 服务 ; 市场 调查 ; 从事 文化 经纪 业务 ; 电影 摄制 ; 文艺表演 。 ( 企业 依法 自主 选择 经营项目 , 开展 经营 活动 ; 文艺表演 以及 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后 依 批准 的 内容 开展 经营 活动 ; 不得 从事 本市 产业政策 禁止 和 限制 类 项目 的 ...",否,否,微型,88,6
克莱 迪特 ( 北京 ) 数据 科技 有限公司,91110111MA01GKTR59,2019-01-03,未知类型,王国起,100(万元人民币),0.0,万元,北京,房山,北京市 房山区 康泽路 3 号院 12 号楼 3 层 2 单元 301,技术开发 技术咨询 中介 除外 技术转让 技术 服务 技术推广 ； 企业 征信 服务 ； 财务咨询 不得 开展 审计 验资 查帐 评估 会计 咨询 代理 记账 等 需经 专项 审批 的 业务 ， 不得 出具 相应 的 审计报告 验资 报告 查帐 报告 评估 报告 等 文字 材料 ； 商务信息 咨询 企业 管理 咨询 文化 信息 咨询 经济 贸易 咨询 经济 信息 咨询 中介 除外 ； 承办 展览 展示 ； 数据处理 ； 企业 管理 ； 组织 文化 艺术交流 活动 演出 除外 。,否,否,微型,79,6
万企耀铭 ( 北京 ) 科技 发展 有限公司,91110105MA01GJ55XT,2019-01-03,未知类型,韩敬,500(万元人民币),0.0,万元,北京,朝阳,北京市 朝阳区 高碑店 乡北 花园村 南 3 - 1FC01 号楼 四层 437 室,技术 服务 技术咨询 技术推广 ； 企业 征信 服务 ； 软件开发 ； 设计 制作 代理 发布 广告 ； 文艺创作 ； 市场 调查 ； 企业 管理 咨询 ； 经济 贸易 咨询 ； 出租 办公用房 ； 工程 和 技术 研究 ； 会议 服务 ； 组织 文化 艺术交流 活动 不 含 演出 ； 承办 展览 展示 活动 ； 计算机系统 服务 ； 基础 软件 服务 ； 应用软件 服务 不 含 医用 软件 ； 企业 策划 ； 公共关系 服务 ； 销售 工艺品 汽车配件 鞋帽 服装 日用品 珠宝首饰 体育用品 文具用品 机械设备 润滑油 针纺织品 I 类 医疗器械 五金交电 不 含 电动 自行车 电子产品 社会 公共安全 设备 及 器材 计算机软件 及 辅助 设备 ； 家庭 服务 不 符合 家政 服务 通用 要求 不得 开展 经营 活动 ； 日用电器 修理 不 符合 家用 电子 电器维修 业 服务 经营 规范 不得 开展 经营 活动 ； 货物 进出口 技术 进出口 代理 进出口 ； 房地产 开发 。,否,否,微型,144,6
凤凰 世通 ( 北京 ) 供应链 管理 有限公司,91110115MA01GHW56E,2019-01-03,未知类型,郑明青,100(万元人民币),0.0,万元,北京,大兴,北京市 大兴区 天华 大街 5 号院 3 号楼 15 层 1507,供应链 管理 ； 经济 贸易 咨询 ； 包装 服务 ； 企业 管理 咨询 ； 汽车 租赁 不 含 九座 以上 客车 ； 建筑 机械设备 租赁 ； 技术开发 咨询 推广 转让 ； 销售 机电设备 电子产品 五金产品 不 含 电动 自行车 建筑材料 日用品 家用电器 针纺织品 汽车 及 零配件 ； 道路 货物运输 。,否,否,微型,50,6
北京 万丰瑞祥 餐饮 有限公司,91110107MA01GJEF97,2019-01-03,未知类型,石晓娟,30(万元人民币),0.0,万元,北京,石景山,北京市 石景山区 双峪路 35 号 爱玛 裕 家居 购物广场 D 区 1 层 D092 - C,餐饮 管理 ； 餐饮 服务 。,否,否,微型,6,6
传奇 小鱼 ( 北京 ) 科贸 有限公司,91110105MA01GHWX5L,2019-01-03,未知类型,李晓迅,50(万元人民币),0.0,万元,北京,朝阳,北京市 朝阳区 立清路 7 号院 7 号楼 2 层 18F2 - A15,技术 服务 技术推广 技术咨询 技术开发 技术转让 ； 销售 化妆品 文具用品 电子产品 服装 工艺品 家用电器 ； 承办 展览 展示 活动 ； 会议 服务 ； 设计 制作 代理 发布 广告 ； 酒店 管理 ； 经济 贸易 咨询 ； 包装 服务 不 含 危险品 包装 ； 翻译 服务 ； 电脑 动画设计 ； 产品设计 ； 工艺美术 设计 ； 组织 文化 艺术交流 活动 不 含 演出 ； 文艺创作 。,否,否,微型,64,6
中安数 智 科技 ( 北京 ) 有限公司,91110108MA01GJ365H,2019-01-03,未知类型,于显东,"1,000(万元人民币)",0.0,万元,北京,海淀,北京市 海淀区 高里 掌路 1 号院 23 号楼 三层 F779,技术开发 技术推广 技术转让 技术咨询 技术 服务 ； 销售 自行 开发 的 产品 ； 计算机系统 服务 ； 基础 软件 服务 ； 应用软件 服务 ； 软件开发 ； 软件 咨询 ； 产品设计 ； 模型 设计 ； 包装 装潢 设计 ； 教育 咨询 中介 服务 除外 ； 经济 贸易 咨询 ； 文化 咨询 ； 体育 咨询 ； 公共关系 服务 ； 会议 服务 ； 工艺美术 设计 ； 电脑 动画设计 ； 企业 策划 设计 ； 设计 制作 代理 发布 广告 ； 市场 调查 ； 企业 管理 ； 企业 管理 咨询 ； 健康 管理 健康 咨询 须 经 审批 的 诊疗 活动 除外 ； 组织 文化 艺术交流 活动 不 含 营业性 演出 ； 文艺创作 ； 承办 展览 展示 活动 ； 影视 策划 ； 翻译 服务 ； 自然科学 研究 与 试验 发展 ； 工程 和 技术 研究 与 试验 发展 ； 农业 科学研究 与 试验 发展 ； 医学 研究 与 试验 发展 ； 数据处理 数据处理 中 的 银行卡 中心 PUE 值 在 1.4 以上 的 云 计算 数据中心 除外 。,否,否,微型,162,6
冷暖 互联 信息 科技 ( 北京 ) 有限公司,91110105MA01GJEX6F,2019-01-03,未知类型,陈进周,500(万元人民币),0.0,万元,北京,朝阳,北京市 朝阳区 北三环 东路 6 号院 1 号楼 - 1 至 5 层 101 号 4 层 411 室,技术开发 技术咨询 技术转让 技术 服务 ； 会议 服务 ； 设计 制作 代理 发布 广告 ； 数据处理 ； 电脑 图文 设计 制作 ； 计算机系统 服务 ； 应用软件 服务 不 含 医用 软件 ； 软件开发 ； 企业 策划 ； 市场 调查 ； 互联网 信息 服务 。,否,否,微型,44,6
健群 永成 文化传媒 ( 北京 ) 股份 有限公司,91110111MA01GJKUXN,2019-01-03,未知类型,李群,"3,000(万元人民币)",0.0,万元,北京,房山,北京市 房山区 城关 街道 顾 八路 1 区 1 号 - P845,组织 文化 艺术交流 活动 演出 除外 ； 电影 摄制 ； 文艺创作 ； 影视 策划 ； 企业形象 策划 ； 摄影 摄像 服务 ； 租赁 舞台灯光 音响设备 ； 公共关系 服务 ； 教育 信息 咨询 经济 贸易 咨询 企业 管理 咨询 中介 除外 ； 市场 调查 ； 设计 制作 代理 发布 广告 ； 会议 服务 ； 承办 展览 展示 ； 技术开发 技术转让 技术推广 技术 服务 技术咨询 中介 除外 ； 基础 软件 服务 ； 计算机系统 集成 ； 应用软件 服务 ； 软件开发 ； 产品设计 ； 工艺美术品 设计 ； 电脑 动画设计 ； 企业 管理 ； 健康 咨询 须 经 审批 的 诊疗 活动 除外 ； 翻译 服务 ； 销售 节能 环保 设备 计算机 软硬件 及 辅助 设备 ； 电影 发行 ； 广播 电视节目 制作 ； 电影 放映 。,否,否,微型,122,6
东山 伟业 ( 北京 ) 建筑工程 有限公司,91110229MA01GJ7L33,2019-01-03,未知类型,刘伟,200万元人民币,0.0,万元,北京,延庆,北京市 延庆 区 千家 店镇 河南 村 127 号,"租赁 建筑工程 机械 建筑工程 设备 ; 城市 园林绿化 施工 ; 专业化 设计 服务 ; 土地 整理 ; 销售 建筑材料 金属材料 机械设备 电气设备 ; 房地产 咨询 ; 出租 商业 用房 办公用房 ; 工程 管理 服务 ; 物业管理 ; 仓储 服务 ; 技术开发 技术咨询 技术 服务 技术转让 技术推广 。 ( 企业 依法 自主 选择 经营项目 , 开展 经营 活动 ; 依法 须 经 批准 的 项目 , 经 相关 部门 ...",否,否,微型,69,6
北京 三木 未来 科技 有限公司,91110108MA01GJ47XJ,2019-01-03,未知类型,陈则森,2000万元人民币,0.0,万元,北京,海淀,北京市 海淀区 丰慧 中路 7 号 新 材料 创业 大厦 8 层 817 - 085 室,技术开发 技术推广 技术转让 技术咨询 技术 服务 ; 模型 设计 ; 包装 装潢 设计 ; 经济 贸易 咨询 ; 文化 咨询 ; 体育 咨询 ; 公共关系 服务 ; 会议 服务 ; 工艺美术 设计 ; 电脑 动画设计 ; 企业 策划 设计 ; 设计 制作 代理 发布 广告 ; 市场 调查 ; 企业 管理 ; 企业 管理 咨询 ; 计算机系统 服务 ; 基础 软件 服务 ; 应用软件 服务 ; 软件开发 ; 软件 咨询 ; ... ),否,否,微型,73,6
东曦 ( 北京 ) 国际 科技 有限公司,91110112MA01GJ6X53,2019-01-03,未知类型,刘长善,100(万元人民币),0.0,万元,北京,通州,北京市 通州区 漷 兴二街 6 号 3 号楼 1 层 3134,技术推广 技术开发 技术转让 技术咨询 技术 服务 ； 技术 进出口 货物 进出口 代理 进出口 ； 销售 健身器材 日用 杂货 第一类 医疗器械 电子产品 电气设备 文化用品 办公用品 婴儿用品 塑料制品 玻璃制品 金属制品 仪器仪表 金属材料 金属 矿石 非金属矿 石 机械设备 。,否,否,微型,36,6
北京 一伊衣 科技 有限公司,91110113MA01GJDMXB,2019-01-03,未知类型,明玉晶,100万元人民币,0.0,万元,北京,顺义,北京市 顺义区 仁和镇 平 各庄 村顺 通路 27 号 3 幢 3 层 327 室,销售 食用 农产品 新鲜 水果 新鲜 蔬菜 办公用品 文化用品 体育用品 ( 不含 弩 ) 工艺品 ( 不 含 文物 象牙 及其 制品 ) 日用品 针纺织品 服装鞋帽 箱包 化妆品 珠宝首饰 眼镜 钟表 玩具 电气设备 制冷 设备 金属 ... 五金交电 ( 不 含 电动 自行车 ) 建筑材料 ( 不 含 砂石 及 砂石 制品 ) 化工产品 ( 不 含 危险 化学品 及 一类 易制毒 化学品 ) ...,否,否,微型,65,6
上海 天华 建筑设计 有限公司 北京 分公司,91110106MA01GHW055,2019-01-03,未知类型,闫锋,0(万元),0.0,万元,北京,丰台,北京市 丰台区 汽车 博物馆 东路 2 号院 2 号楼 1 至 18 层 101 内 5 层 501,"工程设计 ; 工程 咨询 ; 景观设计 ; 房地产 信息 咨询 ; 企业形象 策划 ; 产品设计 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后 依 批准 的 内容 开展 经营 活动 。 )",否,否,微型,38,6
优客 工场 ( 北京 ) 信息技术 有限公司,91110113MA01GJH80T,2019-01-03,未知类型,毛大庆,300万美元,0.0,万元,北京,顺义,北京市 顺义区 赵 全营 镇兆丰 产业基地 兆 丰一街 甲 8 号,"技术开发 技术咨询 技术 服务 技术推广 技术转让 ; 数据处理 ( 数据处理 中 的 银行卡 中心 PUE 值 在 1.5 以上 的 云 计算 数据中心 除外 ) ; 经济 贸易 咨询 ; 设计 制作 代理 发布 广告 ; 企业 管理 咨询 ; 物业管理 ; 组织 文化 艺术交流 活动 ( 不 含 演出 ) 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后 依 批准 的 内容 开展 经营 活动 。 )",否,否,微型,74,6
北京 一瓶 好久 科技 有限公司,91110105MA01GJ6N3H,2019-01-03,未知类型,孙立猛,50万元人民币,0.0,万元,北京,朝阳,北京市 朝阳区 孙河 乡康营 家园 KY11 区 C3R 楼 一层 105,"技术推广 服务 ; 经济 贸易 咨询 ; 销售 食品 。 ( 企业 依法 自主 选择 经营项目 , 开展 经营 活动 ; 销售 食品 以及 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后 依 批准 的 内容 开展 经营 活动 ; 不得 从事 本市 产业政策 禁止 和 限制 类 项目 的 经营 活动 。 )",否,否,微型,58,6
京文 投 ( 北京 ) 文化 科技 有限公司,91110102MA01GJ6C3U,2019-01-03,未知类型,孙志国,"1,000(万元人民币)",0.0,万元,北京,西城,北京市 西城区 珠 市口 西大街 105 号 8 幢 一层 109 室,技术开发 技术推广 技术咨询 技术转让 技术 服务 ； 企业 管理 咨询 ； 工程 和 技术 研究 与 实验 发展 ； 产品设计 ； 软件开发 ； 维修 电子产品 ； 销售 计算机软件 及 辅助 设备 电子产品 针纺织品 服装 日用品 文化用品 工艺品 纪念币 珠宝首饰 集邮票 品 金银 饰品 ； 组织 文化 艺术交流 活动 不 含 演出 ； 市场 调查 ； 版权 代理 ； 承办 展览 展示 活动 ； 公共关系 服务 ； 企业 策划 ； 会议 服务 ； 机械设备 租赁 ( 不 含 汽车 租赁 ) ； 体育赛事 策划 ； 设计 制作 代理 发布 广告 ； 电脑 动画设计 ； 舞台 美术 灯光音响 设计 ； 工艺美术 设计 ； 经营 流通 人民币 ； 出版物 零售 ； 广播 电视节目 制作 ； 装帧 流通 人民币 ； 销售 食品 ； 电影 发行 。,否,否,微型,122,6
北京 万鸿 绿洲 园林设计 有限公司,91110304MA01GJ904T,2019-01-03,未知类型,李明,"1,000(万元人民币)",0.0,万元,北京,房山,北京市 房山区 燕山 岗 北路 2 号 G 座 一层 1079,清洁 服务 不 含 清洗 和 消毒 服务 ； 会议 服务 ； 物业管理 ； 家庭 服务 ； 机动车 公共 停车场 服务 不 含 新建 停车场 ； 销售 花卉 工艺品 不 含 文物 象牙 及其 制品 机械设备 电子产品 日用品 观赏鱼 草坪 食用 农产品 肥料 ； 施工 总 承包 专业 承包 ； 绿化 管理 ； 工程设计 。,否,否,微型,55,6
中木 供应链 管理 ( 北京 ) 有限公司,91110105MA01GJ7Q4C,2019-01-03,未知类型,周洪波,"5,000(万元人民币)",0.0,万元,北京,朝阳,北京市 朝阳区 东三环 北路 丙 2 号 21 层 25B09,供应链 管理 ； 企业 管理 ； 医院 管理 不 含 诊疗 活动 ； 软件开发 ； 技术推广 服务 ； 销售 计算机软件 及 辅助 设备 通讯器材 ； 设计 制作 代理 发布 广告 ； 经营 电信业务 。,否,否,微型,34,6
优选 想象力 ( 北京 ) 文化 有限公司,91110115MA01GJFE78,2019-01-03,未知类型,申磊,100(万元人民币),0.0,万元,北京,大兴,北京市 大兴区 圣和巷 9 号院 6 号 1 层 109,组织 文化 艺术交流 活动 ； 教育 咨询 不 含 出国 留学 咨询 及 中介 服务 ； 承办 展览 展示 活动 ； 企业 管理 ； 市场 调查 中介 除外 ； 会议 服务 不 含 食宿 ； 设计 制作 代理 发布 广告 ； 餐饮 管理 ； 酒店 管理 ； 经济 贸易 咨询 ； 企业形象 策划 ； 财务咨询 不得 开展 审计 验资 查账 评估 会计 咨询 代理 记账 等 需 专项 审批 的 业务 ， 不得 出具 相应 的 审计报告 验资 报告 查账 报告 评估 报告 等 文字 资料 ； 文艺创作 ； 互联网 信息 服务 ； 自费 出国 留学 中介 服务 。,否,否,微型,99,6
中沃福瑞 国际 机电设备 ( 北京 ) 有限公司,91110228MA01GHRW52,2019-01-03,未知类型,李军,"1,000(万元人民币)",0.0,万元,北京,密云,北京市 密云 区 经济 开发区 兴盛 南路 8 号 开发区 办公楼 501 室 - 2403 ( 经济 开发区 集中 办公区 ),销售 电气 机械 机械设备 建筑材料 针纺织品 服装 矿产品 不 含 煤炭 及 石油制品 电子产品 电子器件 及 元件 ； 租赁 建筑工程 机械 建筑工程 设备 ； 技术 进出口 货物 进出口 理 ； 技术 服务 技术咨询 ； 经济 贸易 咨询 。,否,否,微型,38,6
东升 永博 ( 北京 ) 贸易 有限公司,91110106MA01GJJG9G,2019-01-03,未知类型,杨博宇,100万元人民币,0.0,万元,北京,丰台,北京市 丰台区 美域 家园 北区 3 号楼 1 层 101 - 171172,"销售 工艺品 皮革制品 针纺织品 塑料制品 五金交电 ( 不 含 电动 自行车 ) 电子产品 办公用品 化妆品 宠物用品 珠宝首饰 ; 产品设计 ; 销售 食品 。 ( 企业 依法 自主 选择 经营项目 , 开展 经营 活动 ; 销售 食品 以及 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后 依 批准 的 内容 开展 经营 活动 ; 不得 从事 本市 产业政策 禁止 和 限制 类 项目 的 经营 活动 。 ...",否,否,微型,71,6
中科 金山 环境工程 ( 北京 ) 有限公司,91110115MA01GJ4A4C,2019-01-03,未知类型,戴昊波,"1,000(万元人民币)",0.0,万元,北京,大兴,北京市 大兴区 新源 大街 27 号院 3 号楼 4 层 404,施工 总 承包 ； 专业 承包 ； 环境监测 ； 土壤 修复 ； 水污染 治理 ； 大气污染 治理 ； 烟气 治理 ； 园林绿化 工程 ； 园林绿化 管理 ； 园林景观 设计 ； 技术咨询 开发 转让 服务 推广 ； 建设工程 项目管理 ； 劳务 分包 ； 计算机系统 集成 ； 软件开发 ； 应用软件 服务 ； 数据处理 ； 货物 进出口 ； 代理 进出口 ； 技术 进出口 ； 市场 调查 ； 会议 服务 不 含 食宿 ； 经济 贸易 咨询 ； 企业 管理 咨询 ； 销售 机械设备 建筑材料 仪器仪表 电气设备 电子产品 通讯设备 花卉 农药 化工产品 不 含 危险 化学品 及 一类 易制毒 化学品 ； 租赁 建筑 机械设备 ； 工程 和 技术 研究 与 试验 发展 ； 农业 科学研究 与 试验 发展 ； 工程 勘察 ； 工程设计 。,否,否,微型,120,6
中体融 ( 北京 ) 健康 科技 有限责任 公司,91110304MA01GJ9K8T,2019-01-03,未知类型,熊超,"5,000(万元人民币)",0.0,万元,北京,房山,北京市 房山区 燕山 大件 路 ( 集联 北区 ) 2 号楼 二层 B 区 6025,技术 服务 技术转让 技术开发 技术推广 技术咨询 ； 健康 咨询 须 经 审批 的 诊疗 活动 除外 ； 承办 展览 展示 活动 ； 企业 管理 ； 市场 调查 ； 会议 服务 ； 设计 制作 代理 发布 广告 ； 餐饮 管理 ； 酒店 管理 ； 经济 贸易 咨询 投资 咨询 咨询 ； 版权 经纪 ； 版权 贸易 ； 商标代理 ； 商标 转让 ； 翻译 服务 ； 包装 服务 不 含 危险品 包装 ； 税务 咨询 ； 企业 策划 ； 应用软件 服务 ； 软件开发 ； 计算机系统 服务 ； 基础 软件 服务 。,否,否,微型,89,6
中建 水务 环保 有限公司 华北 分公司,91110108MA01GJ2A1K,2019-01-03,未知类型,韩顺山,0(万元),0.0,万元,北京,海淀,北京市 海淀区 三里河 路甲 11 号 2 层 218 号,水污染 治理 ； 废气 治理 ； 大气污染 治理 ； 固体废物 污染 治理 ； 噪声 光污染 治理 ； 辐射 污染 治理 ； 水土保持 及 保护 ； 机械设备 租赁 不 含 汽车 租赁 ； 技术开发 ； 销售 电子产品 ； 工程 勘察 ； 工程设计 。,否,否,微型,42,6
