company_name,credit_code,registration_date,company_type,legal_representative,registered_capital,registered_capital_value,registered_capital_unit,province,city,registration_address,business_scope,is_agriculture,is_manufacturing,company_scale,business_keyword_count,data_quality_score
义乌市 巨团 电子商务 有限公司,91330782MA2E69EY8B,2019-01-02,未知类型,杨永龙,100(万元人民币),0.0,万元,浙江,金华,浙江省 义乌市 廿三 里 街道 后乐 小区 52 幢 2 单元 205 室 自主 申报,网上 销售 实物 现场 批发 ： 工艺品 家居 日用品 日用百货 文体用品 不 含 图书 报刊 音像制品 及 电子 出版物 文具 户外 野营 用具 饰品 及 配件 珠宝首饰 服装 及 配件 床上用品 针纺织品 袜帽 鞋 围巾 服装辅料 电子产品 纸制品 数码产品 以上 三项 不 含 出版物 塑料制品 包装 制品 ； 国内贸易 国际贸易 。,否,否,微型,51,6
义乌市 日缘 贸易 有限公司,91330782MA2E698B10,2019-01-02,未知类型,俞志强,100万元人民币,0.0,万元,浙江,金华,浙江省 义乌市 江东 街道 龚 大塘 3 区 11 幢 3 单元 203 室 ( 自主 申报 ),服装 及 辅料 鞋帽 床上用品 家居 日用品 厨房用具 家居 装饰品 工艺品 母婴 日用品 纺织品 餐具 日用百货 箱包 皮革制品 饰品 化妆品 ( 不 含 危险 化学品 ) 电子产品 ( 不 含 电子 出版物 ) 玩具 家具 健身器材 办公用品 文化用品 ( 不 含 图书 报刊 音像制品 及 电子 出版物 ) 体育用品 建筑材料 ( 不 含 危险 化学品 易 ...,否,否,微型,57,6
义乌市 宏刚 贸易 有限公司,91330782MA2E6B7K4A,2019-01-02,未知类型,许刚,100(万元人民币),0.0,万元,浙江,金华,浙江省 义乌市 北苑 街道 四季 二区 2 幢 1 单元 306 室 自主 申报,实物 现场 批发 网上 销售 ： 日用百货 服装鞋帽 围巾 袜 针纺织品 纸制品 不 含 出版物 饰品 玻璃制品 户外 野营 用具 办公用品 文体用品 不 含 图书 报刊 音像制品 及 电子 出版物 玩具 五金工具 工艺品 箱包 皮革制品 汽车配件 塑料制品 化妆品 不 含 危险 化学品 母婴 日用品 家居 日用品 酒店 日用品 婚庆 日用品 汽车 日用品 家用电器 电子产品 不 含 电子 出版物 ； 国际贸易 国内贸易 。,否,否,微型,62,6
义乌市 文武 建材 有限公司,91330782MA2E6AUY2R,2019-01-02,未知类型,金守武,100(万元人民币),0.0,万元,浙江,金华,浙江省 义乌市 苏溪镇 人民 南路 180 号 一楼 自主 申报,建筑材料 装饰 材料 以上 两项 不 含 危险 化学品 易制毒 化学品 及 监控 化学品 润滑油 金属制品 不锈钢 制品 五金交电 电线电缆 机械设备 机械配件 消防器材 批发 零售 。,否,否,微型,26,6
义乌市 乐呵呵 服饰 有限公司,91330782MA2E699E2U,2019-01-02,未知类型,黎创明,100万元人民币,0.0,万元,浙江,金华,浙江省 义乌市 江东 街道 孔村 一区 62 号 1 楼 ( 自主 申报 ),"实物 现场 批发 网上 销售 : 泳衣 服装 健身器材 家具 家居 日用品 母婴 日用品 化妆品 ( 不 含 危险 化学品 ) 鞋帽 日用百货 饰品 工艺品 文化用品 ( 不 含 图书 报刊 音像制品 及 电子 出版物 ) 饰品 配件 玩具 内衣 汽车 日用品 ; 国内贸易 国际贸易 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,64,6
东阳市 芯依莱 服饰 有限公司,91330783MA2E69QL88,2019-01-02,未知类型,潘国生,100(万元人民币),0.0,万元,浙江,金华,浙江省 金华市 东阳市 白云 街道 金星 小区 东田 畈 自主 申报,实物 现场 批发 网上 销售 ： 鞋帽 服装 及 辅料 饰品 陶瓷制品 母婴 用品 不 含 食品 竹木 制品 日用百货 装饰 材料 以上 两项 不 含 危险品 针织品 工艺品 电子产品 不 含 卫星 地面 接收 设施 无线电 发射 设备 电子 出版物 玩具 化妆品 五金制品 文体用品 不 含 出版物 和 弩 家居用品 宠物用品 橡 塑制品 硅胶 制品 ； 货物 及 技术 进出口 。,否,否,微型,62,6
临海市 华奕 土地 整理 有限公司,91331082MA2DTANR52,2019-01-02,未知类型,洪敏芳,200(万元人民币),0.0,万元,浙江,台州,浙江省 台州市 临海市 永丰镇 留贤村 1 - 74 号,土地平整 造田 造地 ， 园林绿化 工程施工 养护 。,否,否,微型,8,6
世纪 华联 超市 连锁 ( 江苏 ) 有限公司 金华 第二 分店,91330702MA2E697C3M,2019-01-02,未知类型,齐彦起,10万元人民币,0.0,万元,浙江,金华,浙江省 金华市 婺城区 金华 站 JH - 2F - 23,"食品 经营 : 预 包装 食品 零售 ( 含 冷藏 冷冻 食品 ) , 餐饮 服务 : 热食 类食品 制售 ( 简单 加热 ) , 卷烟 零售 ; 日用百货 五金 家电 通讯器材 ( 除 卫星 电视广播 地面 接收 设施 ) 文化 办公用品 ( 除 图书 报刊 音像制品 电子 出版物 及 文物 ) 零售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,72,6
东阳市 贵轩 贸易 有限公司,91330783MA2E6A5C3U,2019-01-02,未知类型,杜桂娥,10万元人民币,0.0,万元,浙江,金华,浙江省 金华市 东阳市 湖溪镇 后山 店 西村 前 荷庄 199 号 ( 自主 申报 ),"日用百货 ( 不 含 危险品 ) 针纺织品 洗涤 用品 家居用品 包装材料 塑胶制品 工艺品 纸制品 服装鞋帽 文化用品 ( 不 含 出版物 ) 不锈钢 制品 玻璃制品 批发 零售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,45,6
丽水市 国民 大 药房 有限公司 联城 分公司,91331102MA2E0P2044,2019-01-02,未知类型,徐松朝,0(万元),0.0,万元,浙江,丽水,浙江省 丽水市 莲都区 联城 路龙贸 商业广场 425 - 7 #,"药品 ( 具体 项目 详见 药品 经营 许可证 ) 医疗器械 保健食品 食品 化妆品 日用品 零售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,34,6
东阳市 弈轩 弈扬 贸易 有限公司,91330783MA2E6A0U9H,2019-01-02,未知类型,高腾,50(万元人民币),0.0,万元,浙江,金华,浙江省 金华市 东阳市 吴宁 街道 迎晖 社区 青春 路 10 号 自主 申报,服装 销售 ； 服装服饰 设计 ； 货物 及 技术 进出口 。,否,否,微型,11,6
上海 晟 肽 生物科技 有限公司 杭州 分公司,91330101MA2CGHC28U,2019-01-02,未知类型,张大勇,0(万元),0.0,万元,浙江,杭州,浙江省 杭州 经济 技术开发区 宝龙 商业中心 29 幢 1014 室,技术开发 技术咨询 技术 服务 成果 转让 ： 生物 技术 ； 销售 兼 网上 销售 ： 化妆品 除 分装 日用百货 服装服饰 医疗器械 限 一类 仪器仪表 ； 服务 ： 市场 营销策划 ， 品牌 管理 ， 电脑 图文 设计 制作 ， 会务 服务 ， 展览 服务 ， 摄影 除 冲印 ， 仓储 服务 除 易燃易爆 危险品 ， 化学 危险品 及 易制毒 化学品 。,否,否,微型,60,6
临海市 橙星 贸易 有限公司,91331082MA2DTB2B33,2019-01-02,未知类型,程俊,50(万元人民币),0.0,万元,浙江,台州,浙江省 台州市 临海市 大洋 街道 协成路 442 号 ( 自主 申报 ),照明灯 具及 配件 饰品 工艺品 批发 零售 含 网上 销售 。,否,否,微型,11,6
义乌市 东屋 贸易 有限公司,91330782MA2E69JX1B,2019-01-02,未知类型,童卓,100万元人民币,0.0,万元,浙江,金华,浙江省 义乌市 江东 街道 桥东 二区 34 栋 8 单元 202 室 ( 自主 申报 ),电子产品 ( 不 含 电子 出版物 ) 手机配件 家居 日用品 服装 鞋袜 帽 文体用品 ( 不 含 图书 报刊 音像制品 及 ... 易制毒 化学品 及 监控 化学品 ) 家纺 用品 床上用品 家用电器 厨卫 用具 洗涤 用品 ( 不 含 危险 化学品 易制毒 化学品 及 监控 化学品 ) 陶瓷制品 服装 配件 水晶制品 玻璃制品 化妆品 ( 不 含 危险 化学品 ) 纸制品 ( 不 含 出版 ...,否,否,微型,65,6
东阳市 欧丽丝特 电子商务 有限公司,91330783MA2E69QC4K,2019-01-02,未知类型,刘翠,3(万元人民币),0.0,万元,浙江,金华,浙江省 金华市 东阳市 江北 街道 蟾院 小区 西 13 排 3 栋 一号 自主 申报,网上 销售 ： 服装 化妆品 饰品 床上用品 预 包装 食品 。,否,否,微型,11,6
中山 证券 有限责任 公司 宁波 慈溪 新城 大道 北路 证券 营业部,91330282MA2CLGE76D,2019-01-02,未知类型,朱的活,0(万元),0.0,万元,浙江,宁波,浙江省 慈溪市 白沙 路 街道 锦泰 商务大厦 室,"在 总公司 授权 范围 内 经营 证券 业务 ( 凭 有效 许可证 经营 ) 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,33,6
临海市 拓能 建设工程 有限公司,91331082MA2DTB4X6A,2019-01-02,未知类型,张旭晓,"1,000(万元人民币)",0.0,万元,浙江,台州,浙江省 台州市 临海市 杜桥 镇 五洲 家园 21 栋 5 号 ( 自主 申报 ),房屋建筑 工程 地基基础 工程 土石方 工程 园林绿化 工程 防水 防腐 保温 工程 水利水电 工程 建筑装修 装饰 工程 市政 公用 工程 钢结构 工程施工 ， 土地平整 ， 建筑材料 批发 零售 ， 建筑施工 劳务 ， 水电 安装 。,否,否,微型,35,6
义乌市 功翔 电子商务 有限公司,91330782MA2E69AE97,2019-01-02,未知类型,张金叶,100万元人民币,0.0,万元,浙江,金华,浙江省 义乌市 江东 街道 孔村 一区 41 幢 1 单元 4 楼 ( 自主 申报 ),"网上 销售 实物 现场 批发 : 手电筒 服装 饰品 鞋 帽子 皮具 箱包 珠宝首饰 家居 装饰品 化妆品 日用百货 母婴 日用品 汽车 零部件 汽车 日用品 五金制品 建筑材料 ( 不 含 危险 化学品 易制毒 化学品 及 监控 化学品 ) 家具 家用电器 电子产品 ( 不 含 电子 出版物 ) ; 国际贸易 国内贸易 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后 ...",否,否,微型,64,6
义乌市 上 和 服饰 有限公司,91330782MA2E69H09G,2019-01-02,未知类型,邹平山,100万元人民币,0.0,万元,浙江,金华,浙江省 义乌市 福田 街道 涌金 大道 B7 号 1 号楼 2 楼 ( 自主 申报 ),"实物 现场 批发 网上 销售 : 围巾 服装 针纺织品 母婴 日用品 内衣 打 底裤 鞋帽 袜 服装辅料 饰品 眼镜 及 眼镜 配件 ( 不 含 隐形眼镜 ) 腰带 背带 日用百货 家居 日用品 户外 野营 用具 工艺品 箱包 喜庆 日用品 玩具 体育用品 电子产品 ( 不 含 电子 出版物 ) 厨房用具 五金工具 五金配件 。 ( 依法 须 经 批准 的 项目 , 经 ...",否,否,微型,62,6
临海市 宸 阳 运输 有限公司,91331082MA2DTB289J,2019-01-02,未知类型,冯斌,50万元人民币,0.0,万元,浙江,台州,浙江省 台州市 临海市 涌泉 镇 沿江路 160 号 ( 自主 申报 ),"道路 普通 货物运输 , 建材 批发 零售 , 建筑 机械设备 租赁 服务 , 土石方 工程施工 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,34,6
义乌 喜军 贸易 有限公司,91330782MA2E6B858X,2019-01-02,未知类型,王喜军,300(万元人民币),0.0,万元,浙江,金华,浙江省 义乌市 佛堂 镇 吴溪 叶村 6 幢 一 单元 301 室 自主 申报,实物 现场 批发 网上 销售 ： 日用百货 工艺品 文体用品 不 含 图书 报刊 音像制品 及 电子 出版物 办公用品 服装鞋帽 箱包 数码产品 电子产品 以上 两项 不 含 电子 出版物 ； 国内贸易 国际贸易 。,否,否,微型,32,6
三门县 故家 房地产 中介 有限公司,91331022MA2DTBGJ8C,2019-01-02,未知类型,周娇燕,3(万元人民币),0.0,万元,浙江,台州,浙江省 三门县 海 游街 道 上洋路 国宾 壹号 小区 9 幢 0102 室,房地产 中介 服务 ； 企业 管理 咨询 。,否,否,微型,8,6
中尚 ( 舟山 ) 能源 有限公司,91330901MA2A30YW45,2019-01-02,未知类型,梁志东,1000万元人民币,0.0,万元,浙江,舟山,浙江省 舟山市 定海区 舟山 港 综合 保税区 企业 服务中心 301 - 12497 室 ( 自贸 试验 区内 ),"汽油 柴油 [ 闭杯 闪点 60 ] 液化 石油气 石油气 , 天然气 [ 富含 甲烷 的 ] 二氧化碳 [ 压缩 的 或 液化 的 ] 二甲醚 乙炔 煤焦油 煤焦 沥青 硝化 沥青 乙醇 [ 无水 ] 乙醇汽油 甲醇 甲醇 汽油 2 - 丁醇 溶剂油 [ 闭杯 闪点 60 ] 苯 粗 苯 正丁醇 正己烷 正 戊烷 氮 [ 压缩 的 或 液化 的 ] 石脑油 异丁烯 石油 原油 石油醚 的 批发 无 ...",否,否,微型,73,6
义乌 小娟 日用品 有限公司,91330782MA2E698L3F,2019-01-02,未知类型,华玮,2万元人民币,0.0,万元,浙江,金华,浙江省 义乌市 稠城 街道 胜利 二区 13 幢 1 单元 502 ( 自主 申报 ),"批发 : 日用品 钟表 眼镜 ( 不 含 隐形眼镜 ) 箱包 家具 化妆品 ( 不 含 危险 化学品 ) 茶具 腰带 塑料制品 五金配件 水暖器材 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,43,6
上海 适达 餐饮 管理 有限公司 舟山 定海 凯虹店,91330902MA2A31324N,2019-01-02,未知类型,王伟,0(万元),0.0,万元,浙江,舟山,浙江省 舟山市 定海区 东瀛 路 199 号 舟山 凯虹 广场 商业 管理 有限公司 内,餐饮 服务 ， 冰淇淋 食品 的 生产 加工 ， 提供 餐饮 外送 服务 ， 销售 自 产 产品 ， 食品 的 批发 网上 零售 。,否,是,微型,25,6
东阳市 舞灵 舞蹈 培训 有限公司,91330783MA2E69QB6Q,2019-01-02,未知类型,陆慧青,5万元人民币,0.0,万元,浙江,金华,浙江省 金华市 东阳市 湖溪镇 环镇 北路 33 号 ( 自主 申报 ),"舞蹈 培训 钢琴 培训 声乐 培训 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,25,6
东阳市 义祥 贸易 有限公司,91330783MA2E6A0T0L,2019-01-02,未知类型,赵仁青,100万元人民币,0.0,万元,浙江,金华,浙江省 金华市 东阳市 横店 镇 荆溪 社区 维田 73 号 ( 自主 申报 ),"机电设备 办公用品 工艺品 销售 ; 汽车 租赁 ; 服装 租赁 ; 道具 租赁 ; 普通 货物 道路 运输 ; 计算机网络 信息技术 服务 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,41,6
义乌市 南喆 服饰 有限公司,91330782MA2E69FE0P,2019-01-02,未知类型,杨志坚,100(万元人民币),0.0,万元,浙江,金华,浙江省 义乌市 稠江 街道 杨村 三区 52 幢 一 单元 1 楼 自主 申报,生产 ： 服装 袜子 手套 围巾 针纺织品 ； 网上 销售 ： 纺织品 针织品 纺织 原料 化工产品 不 含 危险 化学品 易制毒 化学品 及 监控 化学品 建筑材料 不 含 竹木 材料 危险 化学品 易制毒 化学品 及 监控 化学品 机械设备 五金交电 电子产品 不 含 电子 出版物 工艺礼品 日用百货 。,否,是,微型,47,6
临海市 桐崖 土地平整 有限公司,91331082MA2DTB2H26,2019-01-02,未知类型,郑彩仙,200(万元人民币),0.0,万元,浙江,台州,浙江省 台州市 临海市 小芝镇 乌岩村 1 - 29 号 A 自主 申报,土地平整 ， 造田 造地 ， 园林绿化 工程施工 及 养护 ， 建筑施工 劳务 。,否,否,微型,13,6
义乌市 傲翔 电子商务 有限公司,91330782MA2E699G9K,2019-01-02,未知类型,刘群峰,500万元人民币,0.0,万元,浙江,金华,浙江省 义乌市 稠江 街道 永顺 路 11 号 5 楼 ( 自主 申报 ),网上 销售 : 服装 日用百货 纸制品 ( 不 含 出版物 ) 包装 制品 厨房用具 杯具 家居 日用品 喜庆 日用品 箱包 工艺品 文体用品 ( 不 含 图书 报刊 音像制品 及 电子 出版物 ) 五金工具 建筑材料 ( 不 含 竹木 材料 危险 化学品 易制毒 化学品 及 监控 化学品 ) 内衣 鞋袜 帽 腰带 手套 围巾 饰品 玻璃制品 陶瓷制品 母婴 ...,否,否,微型,58,6
义乌市 一 掏 文化用品 有限公司,91330782MA2E69B00J,2019-01-02,未知类型,施东前,50万元人民币,0.0,万元,浙江,金华,浙江省 义乌市 稠江 街道 童店 三区 11 幢 1 单元 2 楼 ( 自主 申报 ),实物 现场 批发 网上 销售 : 文化用品 ( 不 含 图书 报刊 音像制品 及 电子 出版物 ) 文具 纸制品 ( 不 含 出版物 ) 日用百货 数码产品 及 配件 ( 不 含 电子 出版物 ) 体育用品 工艺品 手机配件 五金制品 照相 器材 金属制品 眼镜 ( 不 含 隐形眼镜 ) 服装 宠物 日用品 围巾 玩具 户外 野营 用具 床上用品 打 底裤 帽子 皮带 十字绣 ...,否,否,微型,62,6
义乌市 嘉 绮 贸易 有限公司,91330782MA2E69GH1K,2019-01-02,未知类型,贾秀仙,50(万元人民币),0.0,万元,浙江,金华,浙江省 义乌市 江东 街道 江东 商苑 17 幢 1 单元 501 室 自主 申报,汽车 日用品 电子产品 不 含 电子 出版物 汽车配件 家居 日用品 日用百货 通讯器材 不 含 地面 卫星 接收 设备 销售 ； 国内贸易 国际贸易 。,否,否,微型,23,6
临海市 靓视 贸易 有限公司,91331082MA2DTB4N4W,2019-01-02,未知类型,李强,50(万元人民币),0.0,万元,浙江,台州,浙江省 台州市 临海市 邵家渡 街道 滩头 村 472 号 自主 申报,眼镜 ( 除 隐形眼镜 外 ) 服装服饰 日用百货 电子产品 针纺织品 床上用品 鞋帽 箱包 钟表 五金 玩具 文具 批发 零售 含 网上 销售 。,否,否,微型,23,6
东阳市 腾跃 电子商务 秘书 有限公司,91330783MA2E6A986P,2019-01-02,未知类型,陈锦斌,100万元人民币,0.0,万元,浙江,金华,浙江省 金华市 东阳市 江北 街道 广福 东街 23 号 总部 中心 B 幢 西区 601 室 ( 自主 申报 ),"电子商务 企业 日常 办公 托管 服务 ; 企业 管理 咨询服务 ; 企业 登记 代理 ; 年检 申报 代理 ; 商标注册 代理 ; 企业 品牌 策划 ; 市场 营销策划 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,47,6
义乌市 仟 像 饰品 有限公司,91330782MA2E69GY0X,2019-01-02,未知类型,周兰,20(万元人民币),0.0,万元,浙江,金华,浙江省 义乌市 北苑 街道 莲塘 三区 15 幢 楼 一 单元 303 室 自主 申报,实物 现场 批发 网上 销售 : 饰品 及 饰品 配件 珠宝首饰 工艺品 服装辅料 。,否,否,微型,14,6
义乌市 博联 纺织 科技 有限公司,91330782MA2E6B68XN,2019-01-02,未知类型,何军,50(万元人民币),0.0,万元,浙江,金华,浙江省 义乌市 义亭 镇 相宜 路 74 号 一楼 自主 申报,纺织 技术 研发 ； 纺织 面料 服装 化工原料 不 含 危险 化学品 易制毒 化学品 及 监控 化学品 服装辅料 销售 。,否,否,微型,20,6
义乌市 可秀 饰品 有限公司,91330782MA2E69D62A,2019-01-02,未知类型,许松,50(万元人民币),0.0,万元,浙江,金华,浙江省 义乌市 北苑 街道 丹溪 二区 61 幢 2 号 306 室 自主 申报,饰品 工艺品 文化用品 不 含 图书 报刊 音像制品 及 电子 出版物 体育用品 服装鞋帽 箱包 日用品 电子产品 不 含 电子 出版物 床上用品 家居 日用品 针纺织品 玩具 小五金 汽车 日用品 户外 野营 用具 母婴 日用品 化妆品 不 含 危险 化学品   家用 按摩器 眼镜 不 含 隐形眼镜 销售 。,否,否,微型,46,6
丽水市 汇盈达 纺织品 有限公司,91331102MA2E0NY02M,2019-01-02,未知类型,张龙金,10(万元人民币),0.0,万元,浙江,丽水,浙江省 丽水市 莲都区 金苑 新村 19 栋 301 室,针纺织品 ， 家用电器 ， 服饰 ， 鞋帽 ， 工艺礼品 ， 办公用品 ， 日用品 ， 包装材料 ， 建筑材料 ， 厨房设备 ， 陶瓷制品 ， 金属制品 ， 清洁用品 ， 玻璃制品 ， 塑料制品 ， 纸制品 ， 五金交电 ， 橡胶制品 的 批发 和 零售 。,否,否,微型,40,6
丽水市 永辉 同城 电器 有限公司,91331102MA2E0NWK31,2019-01-02,未知类型,何兵,150万元人民币,0.0,万元,浙江,丽水,浙江省 丽水市 莲都区 寿尔福路 468 号,"家用电器 日用品 购销 , 家电 维修 ; 手机 电脑 销售 。 ( 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 )",否,否,微型,29,6
